junction_id,connection_id,issue,detail
1101,4,connector_end_pose_mismatch,3.5
1102,2,connector_start_pose_mismatch,3.5
1102,2,connector_end_pose_mismatch,3.5
1103,3,connector_start_pose_mismatch,3.500001
1103,3,connector_end_pose_mismatch,3.5
1103,7,connector_start_pose_mismatch,3.5
1103,7,connector_end_pose_mismatch,3.5
1103,11,connector_start_pose_mismatch,3.500001
1103,11,connector_end_pose_mismatch,3.5
1103,15,connector_start_pose_mismatch,3.5
1103,15,connector_end_pose_mismatch,3.5
109,13,connector_start_pose_mismatch,3.5
109,13,connector_end_pose_mismatch,3.5
1104,3,connector_start_pose_mismatch,3.499999
1104,3,connector_end_pose_mismatch,3.5
1104,7,connector_start_pose_mismatch,3.500001
1104,7,connector_end_pose_mismatch,3.5
1104,11,connector_start_pose_mismatch,3.5
1104,11,connector_end_pose_mismatch,3.5
1105,,high_connection_count,23
1105,4,connector_start_pose_mismatch,3.5
1105,4,connector_end_pose_mismatch,3.5
1105,13,connector_start_pose_mismatch,3.5
1105,13,connector_end_pose_mismatch,3.5
1105,18,connector_start_pose_mismatch,3.5
1105,18,connector_end_pose_mismatch,3.5
1106,3,connector_start_pose_mismatch,3.499999
1106,3,connector_end_pose_mismatch,3.5
1106,7,connector_start_pose_mismatch,3.5
1106,7,connector_end_pose_mismatch,3.5
1106,14,connector_start_pose_mismatch,3.5
1106,14,connector_end_pose_mismatch,3.5
1107,2,connector_start_pose_mismatch,3.5
1107,2,connector_end_pose_mismatch,3.5
1107,7,connector_start_pose_mismatch,3.5
1107,7,connector_end_pose_mismatch,3.5
1108,2,connector_end_pose_mismatch,3.5
1109,0,connector_end_pose_mismatch,3.5
1109,3,connector_start_pose_mismatch,3.5
1109,3,connector_end_pose_mismatch,3.5
1109,4,connector_start_pose_mismatch,7.0
1109,5,connector_start_pose_mismatch,3.5
1109,8,connector_end_pose_mismatch,3.499999
1109,12,connector_start_pose_mismatch,7.0
1109,13,connector_start_pose_mismatch,3.5
1110,3,connector_start_pose_mismatch,3.5
1110,3,connector_end_pose_mismatch,3.5
1110,7,connector_start_pose_mismatch,3.5
1110,7,connector_end_pose_mismatch,3.5
1110,11,connector_start_pose_mismatch,3.5
1110,11,connector_end_pose_mismatch,3.5
1110,15,connector_start_pose_mismatch,3.5
1110,15,connector_end_pose_mismatch,3.5
1111,2,connector_start_pose_mismatch,3.5
1111,2,connector_end_pose_mismatch,3.5
1111,7,connector_start_pose_mismatch,3.499999
1111,7,connector_end_pose_mismatch,3.5
1112,2,connector_start_pose_mismatch,3.499999
1112,2,connector_end_pose_mismatch,3.5
1112,5,connector_start_pose_mismatch,3.5
1112,5,connector_end_pose_mismatch,3.5
1112,8,connector_start_pose_mismatch,3.5
1112,8,connector_end_pose_mismatch,3.5
1113,3,connector_start_pose_mismatch,3.5
1113,3,connector_end_pose_mismatch,3.500001
1113,7,connector_start_pose_mismatch,3.5
1113,7,connector_end_pose_mismatch,3.5
1113,11,connector_start_pose_mismatch,3.5
1113,11,connector_end_pose_mismatch,3.5
1113,15,connector_start_pose_mismatch,3.499999
1113,15,connector_end_pose_mismatch,3.5
110,2,connector_start_pose_mismatch,3.5
110,2,connector_end_pose_mismatch,3.5
110,5,connector_start_pose_mismatch,3.5
110,5,connector_end_pose_mismatch,3.5
110,8,connector_start_pose_mismatch,3.5
110,8,connector_end_pose_mismatch,3.5
1114,2,connector_start_pose_mismatch,3.5
1114,2,connector_end_pose_mismatch,3.5
1114,7,connector_start_pose_mismatch,3.5
1114,7,connector_end_pose_mismatch,3.5
1115,2,connector_start_pose_mismatch,3.5
1115,2,connector_end_pose_mismatch,3.5
1115,7,connector_start_pose_mismatch,3.5
1115,7,connector_end_pose_mismatch,3.500001
1116,6,connector_start_pose_mismatch,3.5
1116,6,connector_end_pose_mismatch,3.5
1116,13,connector_start_pose_mismatch,3.499999
1116,13,connector_end_pose_mismatch,3.5
1117,4,connector_start_pose_mismatch,3.5
1117,4,connector_end_pose_mismatch,3.5
1117,7,connector_start_pose_mismatch,3.5
1117,7,connector_end_pose_mismatch,3.5
1118,3,connector_start_pose_mismatch,3.5
1118,3,connector_end_pose_mismatch,3.5
1118,10,connector_start_pose_mismatch,3.500001
1118,10,connector_end_pose_mismatch,3.5
1118,14,connector_start_pose_mismatch,3.5
1118,14,connector_end_pose_mismatch,3.5
1119,4,connector_start_pose_mismatch,3.5
1119,4,connector_end_pose_mismatch,3.5
1119,7,connector_start_pose_mismatch,3.5
1119,7,connector_end_pose_mismatch,3.5
1120,6,connector_start_pose_mismatch,3.5
1120,6,connector_end_pose_mismatch,3.5
1120,10,connector_start_pose_mismatch,3.5
1120,10,connector_end_pose_mismatch,3.5
1120,14,connector_start_pose_mismatch,3.5
1120,14,connector_end_pose_mismatch,3.5
1121,3,connector_start_pose_mismatch,3.5
1121,3,connector_end_pose_mismatch,3.5
1121,7,connector_start_pose_mismatch,3.499999
1121,7,connector_end_pose_mismatch,3.5
1121,14,connector_start_pose_mismatch,3.5
1121,14,connector_end_pose_mismatch,3.5
1122,2,connector_start_pose_mismatch,3.499999
1122,2,connector_end_pose_mismatch,3.5
1122,7,connector_start_pose_mismatch,3.5
1122,7,connector_end_pose_mismatch,3.5
1123,2,connector_start_pose_mismatch,3.499999
1123,2,connector_end_pose_mismatch,3.5
111,1,connector_end_pose_mismatch,3.5
1124,4,connector_start_pose_mismatch,3.5
1124,4,connector_end_pose_mismatch,3.5
1125,2,connector_start_pose_mismatch,3.5
1125,2,connector_end_pose_mismatch,3.5
1125,5,connector_start_pose_mismatch,3.500001
1125,5,connector_end_pose_mismatch,3.5
1125,8,connector_start_pose_mismatch,3.5
1125,8,connector_end_pose_mismatch,3.5
470,2,connector_start_pose_mismatch,3.5
470,2,connector_end_pose_mismatch,3.5
1129,2,connector_start_pose_mismatch,3.5
1129,2,connector_end_pose_mismatch,3.5
1129,5,connector_start_pose_mismatch,3.5
1129,5,connector_end_pose_mismatch,3.5
1130,3,connector_start_pose_mismatch,3.5
1130,3,connector_end_pose_mismatch,3.5
1130,4,connector_end_pose_mismatch,3.5
1130,6,connector_start_pose_mismatch,3.5
1130,6,connector_end_pose_mismatch,3.500001
1130,7,connector_start_pose_mismatch,3.5
1131,1,connector_start_pose_mismatch,3.5
1131,1,connector_end_pose_mismatch,3.5
1131,5,connector_start_pose_mismatch,3.5
1131,5,connector_end_pose_mismatch,3.500001
1132,3,connector_start_pose_mismatch,3.5
1132,3,connector_end_pose_mismatch,3.5
1132,7,connector_start_pose_mismatch,3.5
1132,7,connector_end_pose_mismatch,3.499999
1132,11,connector_start_pose_mismatch,3.5
1132,11,connector_end_pose_mismatch,3.5
1132,15,connector_start_pose_mismatch,3.5
1132,15,connector_end_pose_mismatch,3.500001
112,0,connector_start_pose_mismatch,3.499999
112,1,connector_start_pose_mismatch,3.499999
112,2,connector_start_pose_mismatch,3.5
112,6,connector_start_pose_mismatch,3.500001
112,6,connector_end_pose_mismatch,3.5
1133,4,connector_start_pose_mismatch,3.500001
1133,4,connector_end_pose_mismatch,3.5
1137,6,connector_start_pose_mismatch,3.5
1137,6,connector_end_pose_mismatch,3.5
1138,7,connector_start_pose_mismatch,3.499999
1138,7,connector_end_pose_mismatch,3.500001
1139,4,connector_start_pose_mismatch,3.500001
1139,4,connector_end_pose_mismatch,3.499999
1140,2,connector_start_pose_mismatch,3.5
1140,2,connector_end_pose_mismatch,3.5
1140,5,connector_start_pose_mismatch,3.5
1140,5,connector_end_pose_mismatch,3.5
1140,8,connector_start_pose_mismatch,3.5
1140,8,connector_end_pose_mismatch,3.5
1141,2,connector_start_pose_mismatch,3.500001
1141,2,connector_end_pose_mismatch,3.499999
1141,5,connector_start_pose_mismatch,3.500001
1141,5,connector_end_pose_mismatch,3.5
1142,2,connector_start_pose_mismatch,3.499999
1142,2,connector_end_pose_mismatch,3.5
1142,5,connector_start_pose_mismatch,3.5
1142,5,connector_end_pose_mismatch,3.5
1142,8,connector_start_pose_mismatch,3.499999
1142,8,connector_end_pose_mismatch,3.5
1143,3,connector_start_pose_mismatch,3.5
1143,3,connector_end_pose_mismatch,3.5
1143,7,connector_start_pose_mismatch,3.5
1143,7,connector_end_pose_mismatch,3.5
1143,11,connector_start_pose_mismatch,3.5
1143,11,connector_end_pose_mismatch,3.5
1143,15,connector_start_pose_mismatch,3.5
1143,15,connector_end_pose_mismatch,3.5
1144,2,connector_start_pose_mismatch,3.5
1144,2,connector_end_pose_mismatch,3.5
1144,5,connector_start_pose_mismatch,3.499999
1144,5,connector_end_pose_mismatch,3.5
1144,8,connector_start_pose_mismatch,3.500001
1144,8,connector_end_pose_mismatch,3.5
1145,2,connector_start_pose_mismatch,3.5
1145,2,connector_end_pose_mismatch,3.5
1145,7,connector_start_pose_mismatch,3.500001
1145,7,connector_end_pose_mismatch,3.5
1146,3,connector_start_pose_mismatch,3.5
1146,3,connector_end_pose_mismatch,3.5
1146,11,connector_start_pose_mismatch,3.5
1146,11,connector_end_pose_mismatch,3.5
1146,15,connector_start_pose_mismatch,3.5
1146,15,connector_end_pose_mismatch,3.5
1146,19,connector_start_pose_mismatch,3.5
1146,19,connector_end_pose_mismatch,3.5
1150,2,connector_start_pose_mismatch,3.5
1150,2,connector_end_pose_mismatch,3.5
1151,2,connector_start_pose_mismatch,3.5
1151,2,connector_end_pose_mismatch,3.500001
1151,5,connector_start_pose_mismatch,3.5
1151,5,connector_end_pose_mismatch,3.5
335,10,connector_start_pose_mismatch,3.500001
335,10,connector_end_pose_mismatch,3.5
335,14,connector_start_pose_mismatch,3.5
335,14,connector_end_pose_mismatch,3.5
1154,3,connector_start_pose_mismatch,3.499999
1154,3,connector_end_pose_mismatch,3.5
1155,7,connector_start_pose_mismatch,3.5
1155,7,connector_end_pose_mismatch,3.5
1158,3,connector_start_pose_mismatch,3.5
1158,3,connector_end_pose_mismatch,3.5
1158,10,connector_start_pose_mismatch,3.5
1158,10,connector_end_pose_mismatch,3.5
1159,2,connector_start_pose_mismatch,3.5
1159,2,connector_end_pose_mismatch,3.5
1159,7,connector_start_pose_mismatch,3.5
1159,7,connector_end_pose_mismatch,3.5
1160,3,connector_start_pose_mismatch,3.500001
1160,3,connector_end_pose_mismatch,3.5
1160,10,connector_start_pose_mismatch,3.5
1160,10,connector_end_pose_mismatch,3.5
1160,14,connector_start_pose_mismatch,3.5
1160,14,connector_end_pose_mismatch,3.5
1161,2,connector_start_pose_mismatch,3.5
1161,2,connector_end_pose_mismatch,3.5
1163,2,connector_start_pose_mismatch,3.5
1163,2,connector_end_pose_mismatch,3.5
1165,2,connector_start_pose_mismatch,3.5
1165,2,connector_end_pose_mismatch,3.5
1165,5,connector_start_pose_mismatch,3.5
1165,5,connector_end_pose_mismatch,3.5
1166,2,connector_start_pose_mismatch,3.5
1166,2,connector_end_pose_mismatch,3.5
1166,7,connector_start_pose_mismatch,3.5
1166,7,connector_end_pose_mismatch,3.5
1167,2,connector_start_pose_mismatch,3.5
1167,2,connector_end_pose_mismatch,3.5
1167,5,connector_start_pose_mismatch,3.500001
1167,5,connector_end_pose_mismatch,3.5
1167,8,connector_start_pose_mismatch,3.5
1167,8,connector_end_pose_mismatch,3.5
1168,3,connector_start_pose_mismatch,3.5
1168,3,connector_end_pose_mismatch,3.5
1168,4,connector_start_pose_mismatch,7.0
1168,5,connector_start_pose_mismatch,3.5
1169,2,connector_end_pose_mismatch,3.5
1170,0,connector_start_pose_mismatch,3.500001
1170,0,connector_end_pose_mismatch,3.5
1171,3,connector_start_pose_mismatch,3.5
1171,3,connector_end_pose_mismatch,3.5
1173,2,connector_start_pose_mismatch,3.5
1173,2,connector_end_pose_mismatch,3.5
1173,5,connector_start_pose_mismatch,3.5
1173,5,connector_end_pose_mismatch,3.5
1175,2,connector_start_pose_mismatch,3.5
1175,2,connector_end_pose_mismatch,3.5
1175,5,connector_start_pose_mismatch,3.5
1175,5,connector_end_pose_mismatch,3.5
1176,2,connector_start_pose_mismatch,3.5
1176,2,connector_end_pose_mismatch,3.5
1176,7,connector_start_pose_mismatch,3.500001
1176,7,connector_end_pose_mismatch,3.499999
1178,4,connector_start_pose_mismatch,3.499999
1178,4,connector_end_pose_mismatch,3.5
1180,2,connector_start_pose_mismatch,3.5
1180,2,connector_end_pose_mismatch,3.5
1180,7,connector_start_pose_mismatch,3.5
1180,7,connector_end_pose_mismatch,3.5
12,2,connector_start_pose_mismatch,3.5
12,2,connector_end_pose_mismatch,3.5
12,8,connector_start_pose_mismatch,3.500001
12,8,connector_end_pose_mismatch,3.5
12,11,connector_start_pose_mismatch,3.5
12,11,connector_end_pose_mismatch,3.5
115,1,connector_start_pose_mismatch,3.500001
1181,3,connector_start_pose_mismatch,3.5
1181,3,connector_end_pose_mismatch,3.5
1181,4,connector_end_pose_mismatch,3.5
1181,6,connector_start_pose_mismatch,3.5
1181,6,connector_end_pose_mismatch,3.5
1181,7,connector_start_pose_mismatch,3.500001
1181,10,connector_start_pose_mismatch,3.500001
1181,10,connector_end_pose_mismatch,3.499999
1182,4,connector_start_pose_mismatch,3.5
1182,4,connector_end_pose_mismatch,3.5
1184,4,connector_start_pose_mismatch,3.5
1184,4,connector_end_pose_mismatch,3.5
1186,4,connector_start_pose_mismatch,3.5
1186,4,connector_end_pose_mismatch,3.5
1187,3,connector_start_pose_mismatch,3.5
1187,3,connector_end_pose_mismatch,3.5
1187,7,connector_start_pose_mismatch,3.5
1187,7,connector_end_pose_mismatch,3.5
1187,14,connector_start_pose_mismatch,3.5
1187,14,connector_end_pose_mismatch,3.5
1188,12,connector_start_pose_mismatch,3.5
1188,12,connector_end_pose_mismatch,3.5
1190,2,connector_start_pose_mismatch,3.5
1190,2,connector_end_pose_mismatch,3.5
1191,6,connector_start_pose_mismatch,3.5
1191,6,connector_end_pose_mismatch,3.5
1192,3,connector_start_pose_mismatch,3.5
1192,3,connector_end_pose_mismatch,3.5
1192,10,connector_start_pose_mismatch,3.499999
1192,10,connector_end_pose_mismatch,3.5
1192,14,connector_start_pose_mismatch,3.5
1192,14,connector_end_pose_mismatch,3.5
1195,2,connector_start_pose_mismatch,3.5
1195,2,connector_end_pose_mismatch,3.5
1195,5,connector_start_pose_mismatch,3.499999
1195,5,connector_end_pose_mismatch,3.5
1195,8,connector_start_pose_mismatch,3.5
1195,8,connector_end_pose_mismatch,3.5
1196,4,connector_start_pose_mismatch,3.5
1196,4,connector_end_pose_mismatch,3.5
1198,2,connector_start_pose_mismatch,3.500001
1198,2,connector_end_pose_mismatch,3.5
1198,5,connector_start_pose_mismatch,3.5
1198,5,connector_end_pose_mismatch,3.5
117,0,connector_start_pose_mismatch,3.5
117,0,connector_end_pose_mismatch,3.5
1200,2,connector_start_pose_mismatch,3.499999
1200,2,connector_end_pose_mismatch,3.5
1201,6,connector_start_pose_mismatch,3.5
1201,6,connector_end_pose_mismatch,3.5
1203,6,connector_start_pose_mismatch,3.5
1203,6,connector_end_pose_mismatch,3.5
1204,4,connector_start_pose_mismatch,3.499999
1204,4,connector_end_pose_mismatch,3.5
1204,7,connector_start_pose_mismatch,3.5
1204,7,connector_end_pose_mismatch,3.499999
1205,2,connector_start_pose_mismatch,3.5
1205,2,connector_end_pose_mismatch,3.5
1206,4,connector_start_pose_mismatch,3.5
1206,4,connector_end_pose_mismatch,3.499999
1207,4,connector_start_pose_mismatch,3.5
1207,4,connector_end_pose_mismatch,3.5
1208,4,connector_start_pose_mismatch,3.5
1208,4,connector_end_pose_mismatch,3.5
118,0,connector_end_pose_mismatch,3.5
118,4,connector_start_pose_mismatch,3.5
118,4,connector_end_pose_mismatch,3.5
1209,4,connector_start_pose_mismatch,3.5
1209,4,connector_end_pose_mismatch,3.5
1210,2,connector_start_pose_mismatch,3.5
1210,2,connector_end_pose_mismatch,3.5
1213,6,connector_start_pose_mismatch,3.5
1213,6,connector_end_pose_mismatch,3.500001
1215,4,connector_start_pose_mismatch,3.5
1215,4,connector_end_pose_mismatch,3.5
1216,2,connector_start_pose_mismatch,3.5
1216,2,connector_end_pose_mismatch,3.5
1216,7,connector_start_pose_mismatch,3.5
1216,7,connector_end_pose_mismatch,3.499999
1217,2,connector_start_pose_mismatch,3.499999
1217,2,connector_end_pose_mismatch,3.5
1217,5,connector_start_pose_mismatch,3.500001
1217,5,connector_end_pose_mismatch,3.5
1217,8,connector_start_pose_mismatch,3.5
1217,8,connector_end_pose_mismatch,3.5
1218,3,connector_start_pose_mismatch,3.5
1218,3,connector_end_pose_mismatch,3.5
1218,10,connector_start_pose_mismatch,3.5
1218,10,connector_end_pose_mismatch,3.5
1218,14,connector_start_pose_mismatch,3.499999
1218,14,connector_end_pose_mismatch,3.5
1219,2,connector_start_pose_mismatch,3.5
1219,2,connector_end_pose_mismatch,3.5
1219,5,connector_start_pose_mismatch,3.5
1219,5,connector_end_pose_mismatch,3.5
1219,8,connector_start_pose_mismatch,3.499999
1219,8,connector_end_pose_mismatch,3.5
1220,4,connector_start_pose_mismatch,3.5
1220,4,connector_end_pose_mismatch,3.499999
1221,3,connector_start_pose_mismatch,3.5
1221,3,connector_end_pose_mismatch,3.5
1221,7,connector_start_pose_mismatch,3.5
1221,7,connector_end_pose_mismatch,3.5
1221,11,connector_start_pose_mismatch,3.499999
1221,11,connector_end_pose_mismatch,3.5
1221,15,connector_start_pose_mismatch,3.5
1221,15,connector_end_pose_mismatch,3.5
1222,4,connector_start_pose_mismatch,3.5
1222,4,connector_end_pose_mismatch,3.5
1223,2,connector_start_pose_mismatch,3.5
1223,2,connector_end_pose_mismatch,3.5
1223,7,connector_start_pose_mismatch,3.5
1223,7,connector_end_pose_mismatch,3.5
1224,3,connector_start_pose_mismatch,3.5
1224,3,connector_end_pose_mismatch,3.5
1224,7,connector_start_pose_mismatch,3.5
1224,7,connector_end_pose_mismatch,3.5
1224,14,connector_start_pose_mismatch,3.5
1224,14,connector_end_pose_mismatch,3.5
1225,2,connector_start_pose_mismatch,3.499999
1225,2,connector_end_pose_mismatch,3.500001
1227,2,connector_start_pose_mismatch,3.5
1227,2,connector_end_pose_mismatch,3.5
1227,7,connector_start_pose_mismatch,3.499999
1227,7,connector_end_pose_mismatch,3.500001
120,0,connector_end_pose_mismatch,3.5
1228,2,connector_start_pose_mismatch,3.5
1228,2,connector_end_pose_mismatch,3.5
1228,5,connector_start_pose_mismatch,3.5
1228,5,connector_end_pose_mismatch,3.5
1228,8,connector_start_pose_mismatch,3.5
1228,8,connector_end_pose_mismatch,3.499999
1229,3,connector_start_pose_mismatch,3.5
1229,3,connector_end_pose_mismatch,3.5
1229,7,connector_start_pose_mismatch,3.5
1229,7,connector_end_pose_mismatch,3.5
1230,4,connector_start_pose_mismatch,3.5
1230,4,connector_end_pose_mismatch,3.5
1231,2,connector_start_pose_mismatch,3.5
1231,2,connector_end_pose_mismatch,3.499999
1231,5,connector_start_pose_mismatch,3.5
1231,5,connector_end_pose_mismatch,3.5
1232,2,connector_start_pose_mismatch,3.5
1232,2,connector_end_pose_mismatch,3.5
1232,5,connector_start_pose_mismatch,3.5
1232,5,connector_end_pose_mismatch,3.5
1232,8,connector_start_pose_mismatch,3.5
1232,8,connector_end_pose_mismatch,3.5
1234,6,connector_start_pose_mismatch,3.5
1234,6,connector_end_pose_mismatch,3.5
1235,6,connector_start_pose_mismatch,3.5
1235,6,connector_end_pose_mismatch,3.5
1236,2,connector_start_pose_mismatch,3.5
1236,2,connector_end_pose_mismatch,3.5
1237,2,connector_start_pose_mismatch,3.499999
1237,2,connector_end_pose_mismatch,3.5
1238,4,connector_start_pose_mismatch,3.5
1238,4,connector_end_pose_mismatch,3.5
1238,7,connector_start_pose_mismatch,3.500001
1238,7,connector_end_pose_mismatch,3.5
1239,2,connector_start_pose_mismatch,3.5
1239,2,connector_end_pose_mismatch,3.5
1240,2,connector_start_pose_mismatch,3.5
1240,2,connector_end_pose_mismatch,3.5
1240,5,connector_start_pose_mismatch,3.5
1240,5,connector_end_pose_mismatch,3.499999
1240,8,connector_start_pose_mismatch,3.5
1240,8,connector_end_pose_mismatch,3.5
1241,1,connector_end_pose_mismatch,3.5
1242,0,connector_end_pose_mismatch,3.5
1243,0,connector_end_pose_mismatch,3.5
1244,3,connector_end_pose_mismatch,3.5
1244,6,connector_start_pose_mismatch,3.499999
1245,0,connector_start_pose_mismatch,3.500001
1246,0,connector_start_pose_mismatch,3.5
1248,6,connector_start_pose_mismatch,3.5
1248,6,connector_end_pose_mismatch,3.5
