road_id,relation,elementType,elementId,source_contact,target_contact,xy_gap_m,hdg_gap_deg,z_gap_m,issue
50128,predecessor,junction,2574,start,,,,,non_road_link
50128,successor,junction,2573,end,,,,,non_road_link
50129,predecessor,junction,3378,start,,,,,non_road_link
50129,successor,junction,3221,end,,,,,non_road_link
50130,predecessor,junction,941,start,,,,,non_road_link
50130,successor,junction,3222,end,,,,,non_road_link
50131,predecessor,junction,3043,start,,,,,non_road_link
50131,successor,junction,940,end,,,,,non_road_link
50132,predecessor,junction,3489,start,,,,,non_road_link
50132,successor,junction,3253,end,,,,,non_road_link
50133,predecessor,junction,3423,start,,,,,non_road_link
50133,successor,junction,3122,end,,,,,non_road_link
50134,predecessor,junction,2576,start,,,,,non_road_link
50134,successor,junction,2575,end,,,,,non_road_link
50135,predecessor,junction,2575,start,,,,,non_road_link
50135,successor,junction,2577,end,,,,,non_road_link
50136,predecessor,junction,2578,start,,,,,non_road_link
50136,successor,junction,2577,end,,,,,non_road_link
50137,predecessor,junction,2579,start,,,,,non_road_link
50137,successor,junction,2581,end,,,,,non_road_link
50138,predecessor,junction,2581,start,,,,,non_road_link
50138,successor,junction,2582,end,,,,,non_road_link
50139,predecessor,junction,2577,start,,,,,non_road_link
50139,successor,junction,2580,end,,,,,non_road_link
50140,predecessor,junction,2580,start,,,,,non_road_link
50140,successor,junction,2579,end,,,,,non_road_link
50141,predecessor,junction,2579,start,,,,,non_road_link
50141,successor,junction,2583,end,,,,,non_road_link
50142,predecessor,junction,2583,start,,,,,non_road_link
50142,successor,junction,2584,end,,,,,non_road_link
50143,predecessor,junction,2583,start,,,,,non_road_link
50143,successor,junction,2580,end,,,,,non_road_link
50144,predecessor,junction,2586,start,,,,,non_road_link
50144,successor,junction,2585,end,,,,,non_road_link
50145,predecessor,junction,2585,start,,,,,non_road_link
50145,successor,junction,2581,end,,,,,non_road_link
50146,predecessor,junction,2585,start,,,,,non_road_link
50146,successor,junction,2587,end,,,,,non_road_link
50147,predecessor,junction,985,start,,,,,non_road_link
50147,successor,junction,1358,end,,,,,non_road_link
50148,predecessor,junction,1358,start,,,,,non_road_link
50148,successor,junction,2588,end,,,,,non_road_link
50149,predecessor,junction,2590,start,,,,,non_road_link
50149,successor,junction,2589,end,,,,,non_road_link
50150,predecessor,junction,2591,start,,,,,non_road_link
50150,successor,junction,55,end,,,,,non_road_link
50151,predecessor,junction,54,start,,,,,non_road_link
50151,successor,junction,2592,end,,,,,non_road_link
50152,predecessor,junction,2593,start,,,,,non_road_link
50152,successor,junction,2438,end,,,,,non_road_link
50153,predecessor,junction,2438,start,,,,,non_road_link
50153,successor,junction,2440,end,,,,,non_road_link
50154,predecessor,junction,248,start,,,,,non_road_link
50154,successor,junction,2594,end,,,,,non_road_link
50155,predecessor,junction,2594,start,,,,,non_road_link
50155,successor,junction,1057,end,,,,,non_road_link
50156,predecessor,junction,2888,start,,,,,non_road_link
50156,successor,junction,1313,end,,,,,non_road_link
50157,predecessor,junction,1314,start,,,,,non_road_link
50157,successor,junction,1470,end,,,,,non_road_link
50158,predecessor,junction,1447,start,,,,,non_road_link
50158,successor,junction,3490,end,,,,,non_road_link
50159,predecessor,junction,2219,start,,,,,non_road_link
50159,successor,junction,3414,end,,,,,non_road_link
50160,predecessor,junction,2595,start,,,,,non_road_link
50160,successor,junction,359,end,,,,,non_road_link
50161,predecessor,junction,3147,start,,,,,non_road_link
50161,successor,junction,135,end,,,,,non_road_link
50162,predecessor,junction,3491,start,,,,,non_road_link
50162,successor,junction,3164,end,,,,,non_road_link
50163,predecessor,junction,3491,start,,,,,non_road_link
50163,successor,junction,3187,end,,,,,non_road_link
50164,predecessor,junction,3080,start,,,,,non_road_link
50164,successor,junction,3492,end,,,,,non_road_link
50165,predecessor,junction,1319,start,,,,,non_road_link
50165,successor,junction,1321,end,,,,,non_road_link
50166,predecessor,junction,1761,start,,,,,non_road_link
50166,successor,junction,2597,end,,,,,non_road_link
50167,predecessor,junction,2597,start,,,,,non_road_link
50167,successor,junction,1785,end,,,,,non_road_link
50168,predecessor,junction,1785,start,,,,,non_road_link
50168,successor,junction,1160,end,,,,,non_road_link
50169,predecessor,junction,3027,start,,,,,non_road_link
50169,successor,junction,93,end,,,,,non_road_link
50170,predecessor,junction,2571,start,,,,,non_road_link
50170,successor,junction,1334,end,,,,,non_road_link
50171,predecessor,junction,1334,start,,,,,non_road_link
50171,successor,junction,1209,end,,,,,non_road_link
50172,predecessor,junction,1296,start,,,,,non_road_link
50172,successor,junction,1224,end,,,,,non_road_link
50173,predecessor,junction,1224,start,,,,,non_road_link
50173,successor,junction,2569,end,,,,,non_road_link
50174,predecessor,junction,2569,start,,,,,non_road_link
50174,successor,junction,1218,end,,,,,non_road_link
50175,predecessor,junction,1309,start,,,,,non_road_link
50175,successor,junction,2567,end,,,,,non_road_link
50176,predecessor,junction,1871,start,,,,,non_road_link
50176,successor,junction,482,end,,,,,non_road_link
50177,predecessor,junction,516,start,,,,,non_road_link
50177,successor,junction,1932,end,,,,,non_road_link
50178,predecessor,junction,1932,start,,,,,non_road_link
50178,successor,junction,2598,end,,,,,non_road_link
50179,predecessor,junction,2598,start,,,,,non_road_link
50179,successor,junction,1874,end,,,,,non_road_link
50180,predecessor,junction,1874,start,,,,,non_road_link
50180,successor,junction,1871,end,,,,,non_road_link
50181,predecessor,junction,3269,start,,,,,non_road_link
50181,successor,junction,3431,end,,,,,non_road_link
50182,predecessor,junction,3431,start,,,,,non_road_link
50182,successor,junction,3466,end,,,,,non_road_link
50183,predecessor,junction,331,start,,,,,non_road_link
50183,successor,junction,3493,end,,,,,non_road_link
50184,predecessor,junction,2894,start,,,,,non_road_link
50184,successor,junction,3494,end,,,,,non_road_link
50185,predecessor,junction,3269,start,,,,,non_road_link
50185,successor,junction,3458,end,,,,,non_road_link
50186,predecessor,junction,2888,start,,,,,non_road_link
50186,successor,junction,2975,end,,,,,non_road_link
50187,predecessor,junction,2975,start,,,,,non_road_link
50187,successor,junction,2936,end,,,,,non_road_link
50188,predecessor,junction,1322,start,,,,,non_road_link
50188,successor,junction,2599,end,,,,,non_road_link
50189,predecessor,junction,80,start,,,,,non_road_link
50189,successor,junction,81,end,,,,,non_road_link
50190,predecessor,junction,81,start,,,,,non_road_link
50190,successor,junction,1322,end,,,,,non_road_link
50191,predecessor,junction,1506,start,,,,,non_road_link
50191,successor,junction,2600,end,,,,,non_road_link
50192,predecessor,junction,2600,start,,,,,non_road_link
50192,successor,junction,2599,end,,,,,non_road_link
50193,predecessor,junction,2599,start,,,,,non_road_link
50193,successor,junction,2601,end,,,,,non_road_link
50194,predecessor,junction,2601,start,,,,,non_road_link
50194,successor,junction,2602,end,,,,,non_road_link
50195,predecessor,junction,294,start,,,,,non_road_link
50195,successor,junction,415,end,,,,,non_road_link
50196,predecessor,junction,328,start,,,,,non_road_link
50196,successor,junction,303,end,,,,,non_road_link
50197,predecessor,junction,236,start,,,,,non_road_link
50197,successor,junction,730,end,,,,,non_road_link
50198,predecessor,junction,714,start,,,,,non_road_link
50198,successor,junction,725,end,,,,,non_road_link
50199,predecessor,junction,1384,start,,,,,non_road_link
50199,successor,junction,184,end,,,,,non_road_link
50200,predecessor,junction,1379,start,,,,,non_road_link
50200,successor,junction,3495,end,,,,,non_road_link
50201,predecessor,junction,3282,start,,,,,non_road_link
50201,successor,junction,3278,end,,,,,non_road_link
50202,predecessor,junction,3385,start,,,,,non_road_link
50202,successor,junction,3439,end,,,,,non_road_link
50203,predecessor,junction,3286,start,,,,,non_road_link
50203,successor,junction,3285,end,,,,,non_road_link
50204,predecessor,junction,3439,start,,,,,non_road_link
50204,successor,junction,274,end,,,,,non_road_link
50205,predecessor,junction,3285,start,,,,,non_road_link
50205,successor,junction,3385,end,,,,,non_road_link
50206,predecessor,junction,2182,start,,,,,non_road_link
50206,successor,junction,261,end,,,,,non_road_link
50207,predecessor,junction,1064,start,,,,,non_road_link
50207,successor,junction,2603,end,,,,,non_road_link
50208,predecessor,junction,366,start,,,,,non_road_link
50208,successor,junction,1155,end,,,,,non_road_link
50209,predecessor,junction,184,start,,,,,non_road_link
50209,successor,junction,367,end,,,,,non_road_link
50210,predecessor,junction,367,start,,,,,non_road_link
50210,successor,junction,366,end,,,,,non_road_link
50211,predecessor,junction,2538,start,,,,,non_road_link
50211,successor,junction,166,end,,,,,non_road_link
50212,predecessor,junction,2517,start,,,,,non_road_link
50212,successor,junction,2516,end,,,,,non_road_link
50213,predecessor,junction,2516,start,,,,,non_road_link
50213,successor,junction,2604,end,,,,,non_road_link
50214,predecessor,junction,1633,start,,,,,non_road_link
50214,successor,junction,1615,end,,,,,non_road_link
50215,predecessor,junction,555,start,,,,,non_road_link
50215,successor,junction,3496,end,,,,,non_road_link
50216,predecessor,junction,3496,start,,,,,non_road_link
50216,successor,junction,3342,end,,,,,non_road_link
50217,predecessor,junction,3348,start,,,,,non_road_link
50217,successor,junction,3497,end,,,,,non_road_link
50218,predecessor,junction,3498,start,,,,,non_road_link
50218,successor,junction,3349,end,,,,,non_road_link
50219,predecessor,junction,3497,start,,,,,non_road_link
50219,successor,junction,3498,end,,,,,non_road_link
50220,predecessor,junction,2606,start,,,,,non_road_link
50220,successor,junction,837,end,,,,,non_road_link
50221,predecessor,junction,1981,start,,,,,non_road_link
50221,successor,junction,2607,end,,,,,non_road_link
50222,predecessor,junction,2607,start,,,,,non_road_link
50222,successor,junction,1981,end,,,,,non_road_link
50223,predecessor,junction,2608,start,,,,,non_road_link
50223,successor,junction,741,end,,,,,non_road_link
50224,predecessor,junction,741,start,,,,,non_road_link
50224,successor,junction,2224,end,,,,,non_road_link
50225,predecessor,junction,368,start,,,,,non_road_link
50225,successor,junction,1089,end,,,,,non_road_link
50226,predecessor,junction,2611,start,,,,,non_road_link
50226,successor,junction,2610,end,,,,,non_road_link
50227,predecessor,junction,2612,start,,,,,non_road_link
50227,successor,junction,819,end,,,,,non_road_link
50228,predecessor,junction,1374,start,,,,,non_road_link
50228,successor,junction,1373,end,,,,,non_road_link
50229,predecessor,junction,1373,start,,,,,non_road_link
50229,successor,junction,1070,end,,,,,non_road_link
50230,predecessor,junction,2775,start,,,,,non_road_link
50230,successor,junction,5,end,,,,,non_road_link
50231,predecessor,junction,8,start,,,,,non_road_link
50231,successor,junction,2540,end,,,,,non_road_link
50232,predecessor,junction,7,start,,,,,non_road_link
50232,successor,junction,2775,end,,,,,non_road_link
50233,predecessor,junction,2613,start,,,,,non_road_link
50233,successor,junction,112,end,,,,,non_road_link
50234,predecessor,junction,1089,start,,,,,non_road_link
50234,successor,junction,2220,end,,,,,non_road_link
50235,predecessor,junction,2614,start,,,,,non_road_link
50235,successor,junction,2616,end,,,,,non_road_link
50236,predecessor,junction,2616,start,,,,,non_road_link
50236,successor,junction,2614,end,,,,,non_road_link
50237,predecessor,junction,1954,start,,,,,non_road_link
50237,successor,junction,1877,end,,,,,non_road_link
50238,predecessor,junction,1921,start,,,,,non_road_link
50238,successor,junction,1920,end,,,,,non_road_link
50239,predecessor,junction,3196,start,,,,,non_road_link
50239,successor,junction,3287,end,,,,,non_road_link
50240,predecessor,junction,3271,start,,,,,non_road_link
50240,successor,junction,3269,end,,,,,non_road_link
50241,predecessor,junction,3499,start,,,,,non_road_link
50241,successor,junction,2230,end,,,,,non_road_link
50242,predecessor,junction,407,start,,,,,non_road_link
50242,successor,junction,3272,end,,,,,non_road_link
50243,predecessor,junction,407,start,,,,,non_road_link
50243,successor,junction,651,end,,,,,non_road_link
50244,predecessor,junction,651,start,,,,,non_road_link
50244,successor,junction,3273,end,,,,,non_road_link
50245,predecessor,junction,407,start,,,,,non_road_link
50245,successor,junction,2331,end,,,,,non_road_link
50246,predecessor,junction,276,start,,,,,non_road_link
50246,successor,junction,573,end,,,,,non_road_link
50247,predecessor,junction,2617,start,,,,,non_road_link
50247,successor,junction,2373,end,,,,,non_road_link
50248,predecessor,junction,1169,start,,,,,non_road_link
50248,successor,junction,333,end,,,,,non_road_link
50249,predecessor,junction,2370,start,,,,,non_road_link
50249,successor,junction,2366,end,,,,,non_road_link
50250,predecessor,junction,2366,start,,,,,non_road_link
50251,predecessor,junction,2620,start,,,,,non_road_link
50251,successor,junction,2619,end,,,,,non_road_link
50252,predecessor,junction,2621,start,,,,,non_road_link
50252,successor,junction,2400,end,,,,,non_road_link
50253,successor,junction,1702,end,,,,,non_road_link
50254,predecessor,junction,2622,start,,,,,non_road_link
50254,successor,junction,22,end,,,,,non_road_link
50255,predecessor,junction,2623,start,,,,,non_road_link
50255,successor,junction,137,end,,,,,non_road_link
50256,predecessor,junction,137,start,,,,,non_road_link
50256,successor,junction,2624,end,,,,,non_road_link
50257,predecessor,junction,2624,start,,,,,non_road_link
50257,successor,junction,896,end,,,,,non_road_link
50258,predecessor,junction,451,start,,,,,non_road_link
50258,successor,junction,454,end,,,,,non_road_link
50259,predecessor,junction,2628,start,,,,,non_road_link
50259,successor,junction,2627,end,,,,,non_road_link
50260,predecessor,junction,455,start,,,,,non_road_link
50260,successor,junction,2629,end,,,,,non_road_link
50261,predecessor,junction,2629,start,,,,,non_road_link
50261,successor,junction,1130,end,,,,,non_road_link
50262,predecessor,junction,1130,start,,,,,non_road_link
50262,successor,junction,2630,end,,,,,non_road_link
50263,predecessor,junction,897,start,,,,,non_road_link
50263,successor,junction,631,end,,,,,non_road_link
50264,predecessor,junction,2518,start,,,,,non_road_link
50264,successor,junction,632,end,,,,,non_road_link
50265,predecessor,junction,1024,start,,,,,non_road_link
50265,successor,junction,631,end,,,,,non_road_link
50266,predecessor,junction,1703,start,,,,,non_road_link
50266,successor,junction,877,end,,,,,non_road_link
